"onset" "duration" "sample" "trial_type" "eventIdentifier" "event_nr" "aoi" "trial" "target_word" "color" "mask" "underlining" "sentenceNr" "response"
0 1.21 821810 "Exp.Trial" "MASKSCREEN_START_Jubel_E_LET_N_240" 1 "[[229,306,384,384]]" 1 "Jubel" "blue" "non-degradated" "not underlined" "12" NA
2.947 1.636 824757 "Exp.Trial" "MASKSCREEN_START_Obhut_E_LET_N_389" 2 "[[378,455,384,384]]" 2 "Obhut" "blue" "non-degradated" "not underlined" "40" NA
6.354 1.505 828164 "Exp.Trial" "MASKSCREEN_START_Dämon_K_LET_N_265" 3 "[[254,331,384,384]]" 3 "Dämon" "black" "non-degradated" "not underlined" "192" NA
9.459 1.948 831269 "Exp.Trial" "MASKSCREEN_START_Liste_E_DEG_N_426" 4 "[[415,492,384,384]]" 4 "Liste" "blue" "degradated" "not underlined" "99" NA
12.99 1.363 834800 "Exp.Trial" "MASKSCREEN_START_Karat_E_LET_N_339" 5 "[[328,405,384,384]]" 5 "Karat" "blue" "non-degradated" "not underlined" "37" NA
15.977 1.485 837787 "Exp.Trial" "MASKSCREEN_START_Büste_E_LET_N_302" 6 "[[291,368,384,384]]" 6 "Büste" "blue" "non-degradated" "not underlined" "25" NA
19.032 1.282 840842 "Exp.Trial" "MASKSCREEN_START_Rippe_E_LET_U_327" 7 "[[316,393,384,384]]" 7 "Rippe" "blue" "non-degradated" "underlined" "56" NA
22.059 1.397 843869 "Exp.Trial" "MASKSCREEN_START_Gicht_E_LET_N_401" 8 "[[390,467,384,384]]" 8 "Gicht" "blue" "non-degradated" "not underlined" "33" NA
25.17 1.244 846980 "Exp.Trial" "MASKSCREEN_START_Nagel_E_LET_U_376" 9 "[[365,442,384,384]]" 9 "Nagel" "blue" "non-degradated" "underlined" "65" NA
28.154 1.806 849964 "Exp.Trial" "MASKSCREEN_START_Abbau_K_DEG_U_376" 10 "[[365,442,384,384]]" 10 "Abbau" "black" "degradated" "underlined" "302" NA
31.465 1.5 853275 "Exp.Trial" "MASKSCREEN_START_Nudel_E_DEG_U_426" 11 "[[415,492,384,384]]" 11 "Nudel" "blue" "degradated" "underlined" "154" NA
34.545 2.893 856355 "Exp.Trial" "MASKSCREEN_START_Quast_E_LET_U_550" 12 "[[539,616,384,384]]" 12 "Quast" "blue" "non-degradated" "underlined" "61" NA
39.106 1.603 860916 "Exp.Trial" "MASKSCREEN_START_Lauch_K_LET_N_500" 13 "[[489,566,384,384]]" 13 "Lauch" "black" "non-degradated" "not underlined" "197" NA
42.245 1.589 864055 "Exp.Trial" "MASKSCREEN_START_Miene_E_DEG_U_265" 14 "[[254,331,384,384]]" 14 "Miene" "blue" "degradated" "underlined" "155" 0
51.273 1.132 873083 "Exp.Trial" "MASKSCREEN_START_Wuchs_E_DEG_N_228" 15 "[[217,294,384,384]]" 15 "Wuchs" "blue" "degradated" "not underlined" "85" 0
62.479 1.27 884289 "Exp.Trial" "MASKSCREEN_START_Sumpf_K_LET_N_252" 16 "[[241,318,384,384]]" 16 "Sumpf" "black" "non-degradated" "not underlined" "182" NA
65.42 1.068 887230 "Exp.Trial" "MASKSCREEN_START_Raser_E_LET_N_290" 17 "[[279,356,384,384]]" 17 "Raser" "blue" "non-degradated" "not underlined" "3" NA
68.155 2.017 889965 "Exp.Trial" "MASKSCREEN_START_Würze_K_DEG_N_277" 18 "[[266,343,384,384]]" 18 "Würze" "black" "degradated" "not underlined" "263" NA
71.746 2.331 893556 "Exp.Trial" "MASKSCREEN_START_Juwel_E_DEG_U_426" 19 "[[415,492,384,384]]" 19 "Juwel" "blue" "degradated" "underlined" "142" NA
75.596 1.958 897406 "Exp.Trial" "MASKSCREEN_START_Felge_E_DEG_U_401" 20 "[[390,467,384,384]]" 20 "Felge" "blue" "degradated" "underlined" "160" NA
79.154 1.422 900964 "Exp.Trial" "MASKSCREEN_START_Manko_K_LET_N_265" 21 "[[254,331,384,384]]" 21 "Manko" "black" "non-degradated" "not underlined" "173" 0
86.757 1.258 908567 "Exp.Trial" "MASKSCREEN_START_Spott_K_LET_N_265" 22 "[[254,331,384,384]]" 22 "Spott" "black" "non-degradated" "not underlined" "180" 0
94.733 1.69 916543 "Exp.Trial" "MASKSCREEN_START_Beize_E_LET_U_265" 23 "[[254,331,384,384]]" 23 "Beize" "blue" "non-degradated" "underlined" "58" NA
98.014 1.373 919824 "Exp.Trial" "MASKSCREEN_START_Henne_K_DEG_U_228" 24 "[[217,294,384,384]]" 24 "Henne" "black" "degradated" "underlined" "320" 0
106.025 1.645 927835 "Exp.Trial" "MASKSCREEN_START_Lette_E_DEG_N_228" 25 "[[217,294,384,384]]" 25 "Lette" "blue" "degradated" "not underlined" "96" 0
114.251 1.701 936061 "Exp.Trial" "MASKSCREEN_START_Ahorn_K_LET_N_228" 26 "[[217,294,384,384]]" 26 "Ahorn" "black" "non-degradated" "not underlined" "193" NA
117.384 2.187 939194 "Exp.Trial" "MASKSCREEN_START_Kuhle_E_LET_U_277" 27 "[[266,343,384,384]]" 27 "Kuhle" "blue" "non-degradated" "underlined" "45" NA
121.473 1.927 943283 "Exp.Trial" "MASKSCREEN_START_Beleg_K_LET_U_327" 28 "[[316,393,384,384]]" 28 "Beleg" "black" "non-degradated" "underlined" "212" NA
124.959 1.852 946769 "Exp.Trial" "MASKSCREEN_START_Radar_K_DEG_U_228" 29 "[[217,294,384,384]]" 29 "Radar" "black" "degradated" "underlined" "306" NA
128.185 1.959 949995 "Exp.Trial" "MASKSCREEN_START_Miliz_E_DEG_N_290" 30 "[[279,356,384,384]]" 30 "Miliz" "blue" "degradated" "not underlined" "120" NA
131.696 1.967 953506 "Exp.Trial" "MASKSCREEN_START_Zeile_E_DEG_N_277" 31 "[[266,343,384,384]]" 31 "Zeile" "blue" "degradated" "not underlined" "88" NA
135.202 1.308 957012 "Exp.Trial" "MASKSCREEN_START_Sünde_K_LET_U_265" 32 "[[254,331,384,384]]" 32 "Sünde" "black" "non-degradated" "underlined" "207" 0
142.762 1.555 964572 "Exp.Trial" "MASKSCREEN_START_Tolle_K_DEG_U_513" 33 "[[502,579,384,384]]" 33 "Tolle" "black" "degradated" "underlined" "300" 0
151.047 1.138 972857 "Exp.Trial" "MASKSCREEN_START_Übung_E_DEG_N_228" 34 "[[217,294,384,384]]" 34 "Übung" "blue" "degradated" "not underlined" "100" NA
153.776 1.707 975586 "Exp.Trial" "MASKSCREEN_START_Gramm_K_DEG_N_538" 35 "[[527,604,384,384]]" 35 "Gramm" "black" "degradated" "not underlined" "279" NA
156.927 2.019 978737 "Exp.Trial" "MASKSCREEN_START_Atoll_E_DEG_N_513" 36 "[[502,579,384,384]]" 36 "Atoll" "blue" "degradated" "not underlined" "98" NA
160.48 1.143 982290 "Exp.Trial" "MASKSCREEN_START_Figur_K_LET_U_364" 37 "[[353,430,384,384]]" 37 "Figur" "black" "non-degradated" "underlined" "232" NA
163.294 1.174 985104 "Exp.Trial" "MASKSCREEN_START_Mähre_K_LET_N_401" 38 "[[390,467,384,384]]" 38 "Mähre" "black" "non-degradated" "not underlined" "167" NA
166.075 1.525 987885 "Exp.Trial" "MASKSCREEN_START_Pferd_K_DEG_U_228" 39 "[[217,294,384,384]]" 39 "Pferd" "black" "degradated" "underlined" "282" NA
169.102 1.65 990912 "Exp.Trial" "MASKSCREEN_START_Pulle_E_LET_U_339" 40 "[[328,405,384,384]]" 40 "Pulle" "blue" "non-degradated" "underlined" "48" NA
172.229 1.425 994039 "Exp.Trial" "MASKSCREEN_START_Yacht_E_LET_N_215" 41 "[[204,281,384,384]]" 41 "Yacht" "blue" "non-degradated" "not underlined" "28" NA
175.151 1.481 996961 "Exp.Trial" "MASKSCREEN_START_Hafer_K_LET_N_203" 42 "[[192,269,384,384]]" 42 "Hafer" "black" "non-degradated" "not underlined" "177" NA
178.097 1.556 999907 "Exp.Trial" "MASKSCREEN_START_Organ_K_DEG_U_339" 43 "[[328,405,384,384]]" 43 "Organ" "black" "degradated" "underlined" "305" NA
181.271 1.614 1003081 "Exp.Trial" "MASKSCREEN_START_Puder_K_LET_N_389" 44 "[[378,455,384,384]]" 44 "Puder" "black" "non-degradated" "not underlined" "181" NA
184.297 1.819 1006107 "Exp.Trial" "MASKSCREEN_START_Dekan_E_LET_N_265" 45 "[[254,331,384,384]]" 45 "Dekan" "blue" "non-degradated" "not underlined" "11" 0
192.642 0.974 1014452 "Exp.Trial" "MASKSCREEN_START_Summe_E_DEG_U_265" 46 "[[254,331,384,384]]" 46 "Summe" "blue" "degradated" "underlined" "123" NA
195.106 1.382 1016916 "Exp.Trial" "MASKSCREEN_START_Drama_K_DEG_U_290" 47 "[[279,356,384,384]]" 47 "Drama" "black" "degradated" "underlined" "314" NA
198.031 1.395 1019841 "Exp.Trial" "MASKSCREEN_START_Probe_E_DEG_N_240" 48 "[[229,306,384,384]]" 48 "Probe" "blue" "degradated" "not underlined" "117" NA
200.893 1.163 1022703 "Exp.Trial" "MASKSCREEN_START_Herde_K_LET_U_277" 49 "[[266,343,384,384]]" 49 "Herde" "black" "non-degradated" "underlined" "204" NA
203.775 2.056 1025585 "Exp.Trial" "MASKSCREEN_START_Torte_E_DEG_U_240" 50 "[[229,306,384,384]]" 50 "Torte" "blue" "degradated" "underlined" "149" 0
212.357 1.731 1034167 "Exp.Trial" "MASKSCREEN_START_König_K_LET_N_550" 51 "[[539,616,384,384]]" 51 "König" "black" "non-degradated" "not underlined" "178" NA
215.65 1.807 1037460 "Exp.Trial" "MASKSCREEN_START_Taube_E_LET_U_290" 52 "[[279,356,384,384]]" 52 "Taube" "blue" "non-degradated" "underlined" "41" NA
219.082 1.927 1040892 "Exp.Trial" "MASKSCREEN_START_Wange_K_DEG_N_401" 53 "[[390,467,384,384]]" 53 "Wange" "black" "degradated" "not underlined" "256" NA
222.434 2.167 1044244 "Exp.Trial" "MASKSCREEN_START_Blitz_E_DEG_U_575" 54 "[[564,641,384,384]]" 54 "Blitz" "blue" "degradated" "underlined" "121" NA
226.16 1.62 1047970 "Exp.Trial" "MASKSCREEN_START_Delta_E_DEG_U_302" 55 "[[291,368,384,384]]" 55 "Delta" "blue" "degradated" "underlined" "131" NA
229.186 2.346 1050996 "Exp.Trial" "MASKSCREEN_START_Garde_E_LET_N_364" 56 "[[353,430,384,384]]" 56 "Garde" "blue" "non-degradated" "not underlined" "39" NA
233.206 1.715 1055016 "Exp.Trial" "MASKSCREEN_START_Eimer_K_LET_U_538" 57 "[[527,604,384,384]]" 57 "Eimer" "black" "non-degradated" "underlined" "216" NA
236.64 1.524 1058450 "Exp.Trial" "MASKSCREEN_START_Baske_E_LET_U_228" 58 "[[217,294,384,384]]" 58 "Baske" "blue" "non-degradated" "underlined" "78" 0
243.615 1.398 1065425 "Exp.Trial" "MASKSCREEN_START_Biest_E_DEG_N_314" 59 "[[303,380,384,384]]" 59 "Biest" "blue" "degradated" "not underlined" "114" NA
246.537 1.849 1068347 "Exp.Trial" "MASKSCREEN_START_Klaps_E_LET_U_401" 60 "[[390,467,384,384]]" 60 "Klaps" "blue" "non-degradated" "underlined" "70" NA
250.036 1.651 1071846 "Exp.Trial" "MASKSCREEN_START_Quart_E_DEG_U_414" 61 "[[403,480,384,384]]" 61 "Quart" "blue" "degradated" "underlined" "146" NA
253.303 1.958 1075113 "Exp.Trial" "MASKSCREEN_START_Tabak_K_DEG_U_290" 62 "[[279,356,384,384]]" 62 "Tabak" "black" "degradated" "underlined" "316" NA
256.886 2.025 1078696 "Exp.Trial" "MASKSCREEN_START_Bogen_K_LET_U_401" 63 "[[390,467,384,384]]" 63 "Bogen" "black" "non-degradated" "underlined" "221" NA
260.326 1.802 1082136 "Exp.Trial" "MASKSCREEN_START_Hocke_K_DEG_U_265" 64 "[[254,331,384,384]]" 64 "Hocke" "black" "degradated" "underlined" "308" NA
263.593 2.137 1085403 "Exp.Trial" "MASKSCREEN_START_Kutte_E_LET_N_240" 65 "[[229,306,384,384]]" 65 "Kutte" "blue" "non-degradated" "not underlined" "9" 0
272.241 1.314 1094051 "Exp.Trial" "MASKSCREEN_START_Eifer_E_DEG_N_376" 66 "[[365,442,384,384]]" 66 "Eifer" "blue" "degradated" "not underlined" "84" NA
275.095 1.65 1096905 "Exp.Trial" "MASKSCREEN_START_Abruf_E_LET_U_389" 67 "[[378,455,384,384]]" 67 "Abruf" "blue" "non-degradated" "underlined" "71" NA
278.129 2.572 1099939 "Exp.Trial" "MASKSCREEN_START_Zobel_E_DEG_U_290" 68 "[[279,356,384,384]]" 68 "Zobel" "blue" "degradated" "underlined" "158" NA
282.444 2.012 1104254 "Exp.Trial" "MASKSCREEN_START_Achse_K_LET_N_252" 69 "[[241,318,384,384]]" 69 "Achse" "black" "non-degradated" "not underlined" "172" 0
291.293 1.679 1113103 "Exp.Trial" "MASKSCREEN_START_Psalm_E_DEG_N_215" 70 "[[204,281,384,384]]" 70 "Psalm" "blue" "degradated" "not underlined" "118" NA
294.499 1.302 1116309 "Exp.Trial" "MASKSCREEN_START_Vogel_K_LET_U_228" 71 "[[217,294,384,384]]" 71 "Vogel" "black" "non-degradated" "underlined" "206" NA
298.144 1.27 1119954 "Exp.Trial" "MASKSCREEN_START_Zeche_E_DEG_N_277" 72 "[[266,343,384,384]]" 72 "Zeche" "blue" "degradated" "not underlined" "82" NA
301.07 1.918 1122880 "Exp.Trial" "MASKSCREEN_START_Polka_E_DEG_N_525" 73 "[[514,591,384,384]]" 73 "Polka" "blue" "degradated" "not underlined" "102" NA
304.547 1.929 1126357 "Exp.Trial" "MASKSCREEN_START_Hülle_K_DEG_U_252" 74 "[[241,318,384,384]]" 74 "Hülle" "black" "degradated" "underlined" "294" NA
308.267 1.272 1130077 "Exp.Trial" "MASKSCREEN_START_Notiz_K_DEG_N_302" 75 "[[291,368,384,384]]" 75 "Notiz" "black" "degradated" "not underlined" "242" NA
310.982 2.391 1132792 "Exp.Trial" "MASKSCREEN_START_Sühne_E_LET_N_748" 76 "[[737,814,384,384]]" 76 "Sühne" "blue" "non-degradated" "not underlined" "18" 0
322.167 1.611 1143977 "Exp.Trial" "MASKSCREEN_START_Sturz_K_LET_U_228" 77 "[[217,294,384,384]]" 77 "Sturz" "black" "non-degradated" "underlined" "219" NA
325.44 2 1147250 "Exp.Trial" "MASKSCREEN_START_Dicke_E_LET_U_314" 78 "[[303,380,384,384]]" 78 "Dicke" "blue" "non-degradated" "underlined" "43" 0
334.032 1.203 1155842 "Exp.Trial" "MASKSCREEN_START_Motiv_E_LET_N_290" 79 "[[279,356,384,384]]" 79 "Motiv" "blue" "non-degradated" "not underlined" "13" NA
336.997 1.228 1158807 "Exp.Trial" "MASKSCREEN_START_Kelch_E_LET_N_327" 80 "[[316,393,384,384]]" 80 "Kelch" "blue" "non-degradated" "not underlined" "8" NA
339.865 1.856 1161675 "Exp.Trial" "MASKSCREEN_START_Daune_E_DEG_N_327" 81 "[[316,393,384,384]]" 81 "Daune" "blue" "degradated" "not underlined" "110" NA
343.463 1.597 1165273 "Exp.Trial" "MASKSCREEN_START_Stamm_K_DEG_N_414" 82 "[[403,480,384,384]]" 82 "Stamm" "black" "degradated" "not underlined" "274" NA
346.795 1.582 1168605 "Exp.Trial" "MASKSCREEN_START_Matte_E_DEG_U_240" 83 "[[229,306,384,384]]" 83 "Matte" "blue" "degradated" "underlined" "143" NA
349.903 1.391 1171713 "Exp.Trial" "MASKSCREEN_START_Votum_K_DEG_U_265" 84 "[[254,331,384,384]]" 84 "Votum" "black" "degradated" "underlined" "317" NA
352.961 1.494 1174771 "Exp.Trial" "MASKSCREEN_START_Twist_E_LET_U_314" 85 "[[303,380,384,384]]" 85 "Twist" "blue" "non-degradated" "underlined" "79" NA
356.129 1.551 1177939 "Exp.Trial" "MASKSCREEN_START_Feder_K_LET_U_314" 86 "[[303,380,384,384]]" 86 "Feder" "black" "non-degradated" "underlined" "231" NA
