"onset" "duration" "sample" "trial_type" "eventIdentifier" "event_nr" "aoi" "trial" "target_word" "color" "mask" "underlining" "sentenceNr" "response"
0 1.31 813465 "Exp.Trial" "MASKSCREEN_START_Spore_E_DEG_U_339" 1 "[[328,405,384,384]]" 1 "Spore" "blue" "degradated" "underlined" "42" NA
2.868 1.675 816333 "Exp.Trial" "MASKSCREEN_START_Sumpf_K_DEG_N_252" 2 "[[241,318,384,384]]" 2 "Sumpf" "black" "degradated" "not underlined" "182" NA
5.928 1.795 819393 "Exp.Trial" "MASKSCREEN_START_Quast_E_DEG_U_550" 3 "[[539,616,384,384]]" 3 "Quast" "blue" "degradated" "underlined" "61" NA
9.259 1.413 822724 "Exp.Trial" "MASKSCREEN_START_Waage_K_LET_N_302" 4 "[[291,368,384,384]]" 4 "Waage" "black" "non-degradated" "not underlined" "255" NA
12.294 1.557 825759 "Exp.Trial" "MASKSCREEN_START_Heber_K_LET_U_525" 5 "[[514,591,384,384]]" 5 "Heber" "black" "non-degradated" "underlined" "292" NA
15.433 1.395 828898 "Exp.Trial" "MASKSCREEN_START_Reuse_K_LET_U_327" 6 "[[316,393,384,384]]" 6 "Reuse" "black" "non-degradated" "underlined" "315" NA
18.263 1.785 831728 "Exp.Trial" "MASKSCREEN_START_Daune_E_LET_N_327" 7 "[[316,393,384,384]]" 7 "Daune" "blue" "non-degradated" "not underlined" "110" NA
21.653 1.622 835118 "Exp.Trial" "MASKSCREEN_START_Puder_K_DEG_N_389" 8 "[[378,455,384,384]]" 8 "Puder" "black" "degradated" "not underlined" "181" NA
24.648 1.919 838113 "Exp.Trial" "MASKSCREEN_START_Griff_K_DEG_U_364" 9 "[[353,430,384,384]]" 9 "Griff" "black" "degradated" "underlined" "225" NA
27.933 1.713 841398 "Exp.Trial" "MASKSCREEN_START_Bauer_K_DEG_N_389" 10 "[[378,455,384,384]]" 10 "Bauer" "black" "degradated" "not underlined" "196" NA
31.239 2.828 844704 "Exp.Trial" "MASKSCREEN_START_Sehne_E_DEG_N_376" 11 "[[365,442,384,384]]" 11 "Sehne" "blue" "degradated" "not underlined" "26" 0
43.753 1.393 857218 "Exp.Trial" "MASKSCREEN_START_Feger_K_LET_U_240" 12 "[[229,306,384,384]]" 12 "Feger" "black" "non-degradated" "underlined" "285" NA
46.493 1.602 859958 "Exp.Trial" "MASKSCREEN_START_Lauch_K_DEG_N_500" 13 "[[489,566,384,384]]" 13 "Lauch" "black" "degradated" "not underlined" "197" NA
49.62 2.667 863085 "Exp.Trial" "MASKSCREEN_START_Kugel_K_DEG_N_314" 14 "[[303,380,384,384]]" 14 "Kugel" "black" "degradated" "not underlined" "186" NA
53.704 1.877 867169 "Exp.Trial" "MASKSCREEN_START_Kutte_E_DEG_N_240" 15 "[[229,306,384,384]]" 15 "Kutte" "blue" "degradated" "not underlined" "9" 0
61.901 1.565 875366 "Exp.Trial" "MASKSCREEN_START_Raupe_E_LET_U_339" 16 "[[328,405,384,384]]" 16 "Raupe" "blue" "non-degradated" "underlined" "153" NA
65.135 1.924 878600 "Exp.Trial" "MASKSCREEN_START_Garde_E_DEG_N_364" 17 "[[353,430,384,384]]" 17 "Garde" "blue" "degradated" "not underlined" "39" NA
68.526 1.568 881991 "Exp.Trial" "MASKSCREEN_START_Laich_E_LET_N_327" 18 "[[316,393,384,384]]" 18 "Laich" "blue" "non-degradated" "not underlined" "113" NA
71.44 1.386 884905 "Exp.Trial" "MASKSCREEN_START_Pfahl_K_DEG_N_240" 19 "[[229,306,384,384]]" 19 "Pfahl" "black" "degradated" "not underlined" "189" NA
74.475 1.139 887940 "Exp.Trial" "MASKSCREEN_START_Eifer_E_LET_N_376" 20 "[[365,442,384,384]]" 20 "Eifer" "blue" "non-degradated" "not underlined" "84" NA
77.016 2.369 890481 "Exp.Trial" "MASKSCREEN_START_Liste_E_LET_N_426" 21 "[[415,492,384,384]]" 21 "Liste" "blue" "non-degradated" "not underlined" "99" NA
80.98 1.911 894445 "Exp.Trial" "MASKSCREEN_START_Pfand_K_DEG_U_414" 22 "[[403,480,384,384]]" 22 "Pfand" "black" "degradated" "underlined" "201" NA
84.517 1.895 897982 "Exp.Trial" "MASKSCREEN_START_Moder_E_LET_N_265" 23 "[[254,331,384,384]]" 23 "Moder" "blue" "non-degradated" "not underlined" "97" NA
87.976 1.417 901441 "Exp.Trial" "MASKSCREEN_START_Lunge_E_LET_N_476" 24 "[[465,542,384,384]]" 24 "Lunge" "blue" "non-degradated" "not underlined" "81" 0
97.303 1.831 910768 "Exp.Trial" "MASKSCREEN_START_König_K_DEG_N_550" 25 "[[539,616,384,384]]" 25 "König" "black" "degradated" "not underlined" "178" NA
100.503 1.76 913968 "Exp.Trial" "MASKSCREEN_START_Axiom_E_DEG_N_364" 26 "[[353,430,384,384]]" 26 "Axiom" "blue" "degradated" "not underlined" "27" NA
103.949 1.381 917414 "Exp.Trial" "MASKSCREEN_START_Tabak_K_LET_U_290" 27 "[[279,356,384,384]]" 27 "Tabak" "black" "non-degradated" "underlined" "316" NA
106.837 1.454 920302 "Exp.Trial" "MASKSCREEN_START_These_E_DEG_U_376" 28 "[[365,442,384,384]]" 28 "These" "blue" "degradated" "underlined" "53" NA
109.861 1.119 923326 "Exp.Trial" "MASKSCREEN_START_Übung_E_LET_N_228" 29 "[[217,294,384,384]]" 29 "Übung" "blue" "non-degradated" "not underlined" "100" NA
112.385 1.153 925850 "Exp.Trial" "MASKSCREEN_START_Musik_K_DEG_N_438" 30 "[[427,504,384,384]]" 30 "Musik" "black" "degradated" "not underlined" "200" NA
115.087 1.666 928552 "Exp.Trial" "MASKSCREEN_START_Hagel_K_DEG_U_438" 31 "[[427,504,384,384]]" 31 "Hagel" "black" "degradated" "underlined" "227" NA
118.327 1.313 931792 "Exp.Trial" "MASKSCREEN_START_Äther_E_DEG_N_451" 32 "[[440,517,384,384]]" 32 "Äther" "blue" "degradated" "not underlined" "34" NA
120.996 1.303 934461 "Exp.Trial" "MASKSCREEN_START_Spreu_K_DEG_N_364" 33 "[[353,430,384,384]]" 33 "Spreu" "black" "degradated" "not underlined" "161" NA
123.849 1.256 937314 "Exp.Trial" "MASKSCREEN_START_Möbel_K_DEG_U_290" 34 "[[279,356,384,384]]" 34 "Möbel" "black" "degradated" "underlined" "226" NA
126.485 2.309 939950 "Exp.Trial" "MASKSCREEN_START_Beize_E_DEG_U_265" 35 "[[254,331,384,384]]" 35 "Beize" "blue" "degradated" "underlined" "58" NA
130.401 1.478 943866 "Exp.Trial" "MASKSCREEN_START_Rippe_E_DEG_U_327" 36 "[[316,393,384,384]]" 36 "Rippe" "blue" "degradated" "underlined" "56" NA
133.295 1.828 946760 "Exp.Trial" "MASKSCREEN_START_Miliz_E_LET_N_290" 37 "[[279,356,384,384]]" 37 "Miliz" "blue" "non-degradated" "not underlined" "120" NA
136.76 1.3 950225 "Exp.Trial" "MASKSCREEN_START_Stube_K_LET_N_240" 38 "[[229,306,384,384]]" 38 "Stube" "black" "non-degradated" "not underlined" "273" NA
139.621 1.099 953086 "Exp.Trial" "MASKSCREEN_START_Treff_K_LET_N_302" 39 "[[291,368,384,384]]" 39 "Treff" "black" "non-degradated" "not underlined" "270" NA
142.125 1.675 955590 "Exp.Trial" "MASKSCREEN_START_Würze_K_LET_N_277" 40 "[[266,343,384,384]]" 40 "Würze" "black" "non-degradated" "not underlined" "263" 0
150.98 1.755 964445 "Exp.Trial" "MASKSCREEN_START_Mähre_K_DEG_N_401" 41 "[[390,467,384,384]]" 41 "Mähre" "black" "degradated" "not underlined" "167" NA
154.221 1.371 967686 "Exp.Trial" "MASKSCREEN_START_Votum_K_LET_U_265" 42 "[[254,331,384,384]]" 42 "Votum" "black" "non-degradated" "underlined" "317" NA
