"onset" "duration" "sample" "trial_type" "eventIdentifier" "event_nr" "aoi" "trial" "target_word" "color" "mask" "underlining" "sentenceNr" "response"
0 3.073 397545 "Exp.Trial" "MASKSCREEN_START_Herde_E_DEG_N_277" 1 "[[266,343,384,384]]" 1 "Herde" "blue" "degradated" "not underlined" "204" NA
5.257 2.009 402802 "Exp.Trial" "MASKSCREEN_START_Flair_K_LET_N_240" 2 "[[229,306,384,384]]" 2 "Flair" "black" "non-degradated" "not underlined" "147" NA
9.857 3.387 407402 "Exp.Trial" "MASKSCREEN_START_Karte_E_LET_U_327" 3 "[[316,393,384,384]]" 3 "Karte" "blue" "non-degradated" "underlined" "254" NA
15.772 1.674 413317 "Exp.Trial" "MASKSCREEN_START_Paket_K_DEG_N_352" 4 "[[341,418,384,384]]" 4 "Paket" "black" "degradated" "not underlined" "77" NA
19.055 2.045 416600 "Exp.Trial" "MASKSCREEN_START_Organ_E_LET_N_339" 5 "[[328,405,384,384]]" 5 "Organ" "blue" "non-degradated" "not underlined" "305" 0
28.69 2.593 426235 "Exp.Trial" "MASKSCREEN_START_Aktie_E_LET_U_265" 6 "[[254,331,384,384]]" 6 "Aktie" "blue" "non-degradated" "underlined" "248" NA
32.923 1.264 430468 "Exp.Trial" "MASKSCREEN_START_Münze_K_LET_U_352" 7 "[[341,418,384,384]]" 7 "Münze" "black" "non-degradated" "underlined" "94" NA
36.796 1.55 434341 "Exp.Trial" "MASKSCREEN_START_Taube_K_DEG_N_290" 8 "[[279,356,384,384]]" 8 "Taube" "black" "degradated" "not underlined" "41" NA
39.916 1.784 437461 "Exp.Trial" "MASKSCREEN_START_Yacht_K_DEG_U_215" 9 "[[204,281,384,384]]" 9 "Yacht" "black" "degradated" "underlined" "28" NA
43.879 4.153 441424 "Exp.Trial" "MASKSCREEN_START_Sumpf_E_DEG_U_252" 10 "[[241,318,384,384]]" 10 "Sumpf" "blue" "degradated" "underlined" "182" NA
