"onset" "duration" "sample" "trial_type" "eventIdentifier" "event_nr" "aoi" "trial" "target_word" "color" "mask" "underlining" "sentenceNr" "response"
0 2.614 14828402 "Exp.Trial" "MASKSCREEN_START_Wanst_E_DEG_U_476" 1 "[[465,542,384,384]]" 1 "Wanst" "blue" "degradated" "underlined" "297" NA
4.492 2.243 14832894 "Exp.Trial" "MASKSCREEN_START_Motte_K_LET_U_252" 2 "[[241,318,384,384]]" 2 "Motte" "black" "non-degradated" "underlined" "63" NA
8.39 2.678 14836792 "Exp.Trial" "MASKSCREEN_START_Kutte_K_LET_N_240" 3 "[[229,306,384,384]]" 3 "Kutte" "black" "non-degradated" "not underlined" "9" NA
12.724 2.257 14841126 "Exp.Trial" "MASKSCREEN_START_Nonne_E_LET_N_265" 4 "[[254,331,384,384]]" 4 "Nonne" "blue" "non-degradated" "not underlined" "198" NA
16.647 2.823 14845049 "Exp.Trial" "MASKSCREEN_START_Hafer_E_LET_N_203" 5 "[[192,269,384,384]]" 5 "Hafer" "blue" "non-degradated" "not underlined" "177" NA
21.116 2.056 14849518 "Exp.Trial" "MASKSCREEN_START_Dämon_E_LET_N_265" 6 "[[254,331,384,384]]" 6 "Dämon" "blue" "non-degradated" "not underlined" "192" NA
24.667 2.209 14853069 "Exp.Trial" "MASKSCREEN_START_Druck_K_LET_U_252" 7 "[[241,318,384,384]]" 7 "Druck" "black" "non-degradated" "underlined" "75" NA
28.304 2.487 14856706 "Exp.Trial" "MASKSCREEN_START_Feile_E_LET_N_302" 8 "[[291,368,384,384]]" 8 "Feile" "blue" "non-degradated" "not underlined" "185" NA
33.484 1.598 14861886 "Exp.Trial" "MASKSCREEN_START_Taube_K_LET_U_290" 9 "[[279,356,384,384]]" 9 "Taube" "black" "non-degradated" "underlined" "41" NA
36.714 2.195 14865116 "Exp.Trial" "MASKSCREEN_START_Armee_E_DEG_U_290" 10 "[[279,356,384,384]]" 10 "Armee" "blue" "degradated" "underlined" "284" NA
40.538 2.405 14868940 "Exp.Trial" "MASKSCREEN_START_Waffe_E_LET_N_389" 11 "[[378,455,384,384]]" 11 "Waffe" "blue" "non-degradated" "not underlined" "174" NA
44.534 2.094 14872936 "Exp.Trial" "MASKSCREEN_START_Stola_K_DEG_U_352" 12 "[[341,418,384,384]]" 12 "Stola" "black" "degradated" "underlined" "124" NA
48.047 2.314 14876449 "Exp.Trial" "MASKSCREEN_START_Heber_E_DEG_U_525" 13 "[[514,591,384,384]]" 13 "Heber" "blue" "degradated" "underlined" "292" NA
51.989 1.452 14880391 "Exp.Trial" "MASKSCREEN_START_Tante_E_LET_U_265" 14 "[[254,331,384,384]]" 14 "Tante" "blue" "non-degradated" "underlined" "215" NA
56.902 1.949 14885304 "Exp.Trial" "MASKSCREEN_START_Organ_E_DEG_U_339" 15 "[[328,405,384,384]]" 15 "Organ" "blue" "degradated" "underlined" "305" NA
60.44 1.858 14888842 "Exp.Trial" "MASKSCREEN_START_Eimer_E_LET_U_538" 16 "[[527,604,384,384]]" 16 "Eimer" "blue" "non-degradated" "underlined" "216" NA
63.934 1.94 14892336 "Exp.Trial" "MASKSCREEN_START_Hülle_E_DEG_U_252" 17 "[[241,318,384,384]]" 17 "Hülle" "blue" "degradated" "underlined" "294" NA
67.291 1.582 14895693 "Exp.Trial" "MASKSCREEN_START_Laich_K_DEG_N_327" 18 "[[316,393,384,384]]" 18 "Laich" "black" "degradated" "not underlined" "113" NA
70.404 1.344 14898806 "Exp.Trial" "MASKSCREEN_START_Wolle_K_DEG_U_376" 19 "[[365,442,384,384]]" 19 "Wolle" "black" "degradated" "underlined" "159" 0
77.753 1.35 14906155 "Exp.Trial" "MASKSCREEN_START_Stube_E_DEG_N_240" 20 "[[229,306,384,384]]" 20 "Stube" "blue" "degradated" "not underlined" "273" NA
80.72 1.872 14909122 "Exp.Trial" "MASKSCREEN_START_Villa_E_LET_U_314" 21 "[[303,380,384,384]]" 21 "Villa" "blue" "non-degradated" "underlined" "240" NA
84.218 1.615 14912620 "Exp.Trial" "MASKSCREEN_START_Lager_K_DEG_U_228" 22 "[[217,294,384,384]]" 22 "Lager" "black" "degradated" "underlined" "145" 0
92.875 1.223 14921277 "Exp.Trial" "MASKSCREEN_START_Liege_E_DEG_N_215" 23 "[[204,281,384,384]]" 23 "Liege" "blue" "degradated" "not underlined" "280" NA
95.748 1.901 14924150 "Exp.Trial" "MASKSCREEN_START_Torte_K_DEG_U_240" 24 "[[229,306,384,384]]" 24 "Torte" "black" "degradated" "underlined" "149" NA
99.917 1.432 14928319 "Exp.Trial" "MASKSCREEN_START_Übung_K_DEG_N_228" 25 "[[217,294,384,384]]" 25 "Übung" "black" "degradated" "not underlined" "100" NA
102.971 1.757 14931373 "Exp.Trial" "MASKSCREEN_START_Seife_K_LET_N_290" 26 "[[279,356,384,384]]" 26 "Seife" "black" "non-degradated" "not underlined" "6" NA
106.325 2.388 14934727 "Exp.Trial" "MASKSCREEN_START_Buche_K_DEG_U_339" 27 "[[328,405,384,384]]" 27 "Buche" "black" "degradated" "underlined" "122" 0
116.328 1.474 14944730 "Exp.Trial" "MASKSCREEN_START_Abend_K_LET_N_252" 28 "[[241,318,384,384]]" 28 "Abend" "black" "non-degradated" "not underlined" "7" 0
124.805 1.56 14953207 "Exp.Trial" "MASKSCREEN_START_Delta_K_DEG_U_302" 29 "[[291,368,384,384]]" 29 "Delta" "black" "degradated" "underlined" "131" NA
128.03 2.46 14956432 "Exp.Trial" "MASKSCREEN_START_Fauna_K_LET_U_339" 30 "[[328,405,384,384]]" 30 "Fauna" "black" "non-degradated" "underlined" "68" NA
132.114 1.809 14960516 "Exp.Trial" "MASKSCREEN_START_Krebs_K_LET_N_228" 31 "[[217,294,384,384]]" 31 "Krebs" "black" "non-degradated" "not underlined" "29" 0
139.484 1.522 14967886 "Exp.Trial" "MASKSCREEN_START_Gecko_E_DEG_N_314" 32 "[[303,380,384,384]]" 32 "Gecko" "blue" "degradated" "not underlined" "268" NA
142.621 2.284 14971023 "Exp.Trial" "MASKSCREEN_START_Chrom_E_LET_U_277" 33 "[[266,343,384,384]]" 33 "Chrom" "blue" "non-degradated" "underlined" "213" 0
156.403 2.764 14984805 "Exp.Trial" "MASKSCREEN_START_Prinz_E_LET_N_265" 34 "[[254,331,384,384]]" 34 "Prinz" "blue" "non-degradated" "not underlined" "166" NA
160.786 2.251 14989188 "Exp.Trial" "MASKSCREEN_START_Laken_E_DEG_U_228" 35 "[[217,294,384,384]]" 35 "Laken" "blue" "degradated" "underlined" "298" NA
164.674 2.234 14993076 "Exp.Trial" "MASKSCREEN_START_Zeder_E_DEG_U_265" 36 "[[254,331,384,384]]" 36 "Zeder" "blue" "degradated" "underlined" "304" NA
168.497 2.155 14996899 "Exp.Trial" "MASKSCREEN_START_Eifer_K_DEG_N_376" 37 "[[365,442,384,384]]" 37 "Eifer" "black" "degradated" "not underlined" "84" NA
172.268 2.132 15000670 "Exp.Trial" "MASKSCREEN_START_Stamm_E_DEG_N_414" 38 "[[403,480,384,384]]" 38 "Stamm" "blue" "degradated" "not underlined" "274" NA
177.333 1.916 15005735 "Exp.Trial" "MASKSCREEN_START_Werft_K_DEG_N_376" 39 "[[365,442,384,384]]" 39 "Werft" "black" "degradated" "not underlined" "87" NA
180.85 2.796 15009252 "Exp.Trial" "MASKSCREEN_START_Zwerg_K_DEG_N_252" 40 "[[241,318,384,384]]" 40 "Zwerg" "black" "degradated" "not underlined" "93" NA
