"onset" "duration" "sample" "trial_type" "eventIdentifier" "event_nr" "aoi" "trial" "target_word" "color" "mask" "underlining" "sentenceNr" "response"
0 2.019 19084045 "Exp.Trial" "MASKSCREEN_START_Tolle_E_DEG_N_513" 1 "[[502,579,384,384]]" 1 "Tolle" "blue" "degradated" "not underlined" "300" 0
8.605 1.517 19092650 "Exp.Trial" "MASKSCREEN_START_Tabak_E_DEG_N_290" 2 "[[279,356,384,384]]" 2 "Tabak" "blue" "degradated" "not underlined" "316" NA
15.236 2.2 19099281 "Exp.Trial" "MASKSCREEN_START_Biest_K_DEG_U_314" 3 "[[303,380,384,384]]" 3 "Biest" "black" "degradated" "underlined" "114" NA
22.683 4.042 19106728 "Exp.Trial" "MASKSCREEN_START_Sumpf_E_LET_U_252" 4 "[[241,318,384,384]]" 4 "Sumpf" "blue" "non-degradated" "underlined" "182" NA
32.475 2.436 19116520 "Exp.Trial" "MASKSCREEN_START_Reibe_E_DEG_N_476" 5 "[[465,542,384,384]]" 5 "Reibe" "blue" "degradated" "not underlined" "295" NA
40.256 2.308 19124301 "Exp.Trial" "MASKSCREEN_START_Härte_K_LET_N_314" 6 "[[303,380,384,384]]" 6 "Härte" "black" "non-degradated" "not underlined" "72" NA
48.175 2.051 19132220 "Exp.Trial" "MASKSCREEN_START_Bauer_E_LET_U_389" 7 "[[378,455,384,384]]" 7 "Bauer" "blue" "non-degradated" "underlined" "196" NA
54.666 2.814 19138711 "Exp.Trial" "MASKSCREEN_START_Dicke_K_LET_N_314" 8 "[[303,380,384,384]]" 8 "Dicke" "black" "non-degradated" "not underlined" "43" NA
61.99 1.279 19146035 "Exp.Trial" "MASKSCREEN_START_Anker_K_LET_U_290" 9 "[[279,356,384,384]]" 9 "Anker" "black" "non-degradated" "underlined" "22" 0
122.736 2.202 19206781 "Exp.Trial" "MASKSCREEN_START_Buchs_K_LET_U_426" 10 "[[415,492,384,384]]" 10 "Buchs" "black" "non-degradated" "underlined" "5" NA
127.476 2.112 19211521 "Exp.Trial" "MASKSCREEN_START_Nudel_K_DEG_N_426" 11 "[[415,492,384,384]]" 11 "Nudel" "black" "degradated" "not underlined" "154" 0
137.1 2.717 19221145 "Exp.Trial" "MASKSCREEN_START_Sorte_E_DEG_N_327" 12 "[[316,393,384,384]]" 12 "Sorte" "blue" "degradated" "not underlined" "299" NA
