"onset" "duration" "sample" "trial_type" "eventIdentifier" "event_nr" "aoi" "trial" "target_word" "color" "mask" "underlining" "sentenceNr" "response"
0 2.4 3946387 "Exp.Trial" "MASKSCREEN_START_Puder_K_DEG_U_389" 1 "[[378,455,384,384]]" 1 "Puder" "black" "degradated" "underlined" "181" NA
4.269 3.429 3950656 "Exp.Trial" "MASKSCREEN_START_Kerze_K_DEG_U_277" 2 "[[266,343,384,384]]" 2 "Kerze" "black" "degradated" "underlined" "165" NA
10.587 3.191 3956974 "Exp.Trial" "MASKSCREEN_START_Markt_E_DEG_N_302" 3 "[[291,368,384,384]]" 3 "Markt" "blue" "degradated" "not underlined" "74" NA
15.421 1.773 3961808 "Exp.Trial" "MASKSCREEN_START_Musik_K_DEG_U_438" 4 "[[427,504,384,384]]" 4 "Musik" "black" "degradated" "underlined" "200" NA
19.105 1.997 3965492 "Exp.Trial" "MASKSCREEN_START_Rinde_E_LET_N_314" 5 "[[303,380,384,384]]" 5 "Rinde" "blue" "non-degradated" "not underlined" "148" NA
22.908 1.919 3969295 "Exp.Trial" "MASKSCREEN_START_Seife_E_DEG_U_290" 6 "[[279,356,384,384]]" 6 "Seife" "blue" "degradated" "underlined" "6" NA
26.519 2.785 3972906 "Exp.Trial" "MASKSCREEN_START_Gräte_K_LET_U_240" 7 "[[229,306,384,384]]" 7 "Gräte" "black" "non-degradated" "underlined" "243" NA
32.228 2.26 3978615 "Exp.Trial" "MASKSCREEN_START_Genre_K_LET_U_228" 8 "[[217,294,384,384]]" 8 "Genre" "black" "non-degradated" "underlined" "249" NA
36.125 2.446 3982512 "Exp.Trial" "MASKSCREEN_START_China_K_LET_U_302" 9 "[[291,368,384,384]]" 9 "China" "black" "non-degradated" "underlined" "257" NA
40.214 2.186 3986601 "Exp.Trial" "MASKSCREEN_START_Viola_K_DEG_N_302" 10 "[[291,368,384,384]]" 10 "Viola" "black" "degradated" "not underlined" "217" NA
44.29 2.921 3990677 "Exp.Trial" "MASKSCREEN_START_Sippe_K_DEG_U_414" 11 "[[403,480,384,384]]" 11 "Sippe" "black" "degradated" "underlined" "188" NA
48.778 3.221 3995165 "Exp.Trial" "MASKSCREEN_START_Härte_E_DEG_N_314" 12 "[[303,380,384,384]]" 12 "Härte" "blue" "degradated" "not underlined" "72" 0
63.587 2.131 4009974 "Exp.Trial" "MASKSCREEN_START_Zwerg_E_LET_U_252" 13 "[[241,318,384,384]]" 13 "Zwerg" "blue" "non-degradated" "underlined" "93" NA
67.377 1.861 4013764 "Exp.Trial" "MASKSCREEN_START_Möbel_K_DEG_N_290" 14 "[[279,356,384,384]]" 14 "Möbel" "black" "degradated" "not underlined" "226" NA
71.061 3.501 4017448 "Exp.Trial" "MASKSCREEN_START_Dekan_E_DEG_U_265" 15 "[[254,331,384,384]]" 15 "Dekan" "blue" "degradated" "underlined" "11" NA
76.18 2.05 4022567 "Exp.Trial" "MASKSCREEN_START_Zecke_K_DEG_U_240" 16 "[[229,306,384,384]]" 16 "Zecke" "black" "degradated" "underlined" "170" NA
79.877 3.226 4026264 "Exp.Trial" "MASKSCREEN_START_Quint_K_LET_U_513" 17 "[[502,579,384,384]]" 17 "Quint" "black" "non-degradated" "underlined" "265" NA
84.769 1.764 4031156 "Exp.Trial" "MASKSCREEN_START_Rispe_K_LET_U_376" 18 "[[365,442,384,384]]" 18 "Rispe" "black" "non-degradated" "underlined" "275" NA
89.298 3.589 4035685 "Exp.Trial" "MASKSCREEN_START_Abgas_E_LET_N_252" 19 "[[241,318,384,384]]" 19 "Abgas" "blue" "non-degradated" "not underlined" "138" NA
94.476 2.483 4040863 "Exp.Trial" "MASKSCREEN_START_Ärmel_E_DEG_N_376" 20 "[[365,442,384,384]]" 20 "Ärmel" "blue" "degradated" "not underlined" "76" 0
112.473 4.934 4058860 "Exp.Trial" "MASKSCREEN_START_Prinz_K_DEG_U_265" 21 "[[254,331,384,384]]" 21 "Prinz" "black" "degradated" "underlined" "166" NA
119.109 2.832 4065496 "Exp.Trial" "MASKSCREEN_START_Herde_K_DEG_N_277" 22 "[[266,343,384,384]]" 22 "Herde" "black" "degradated" "not underlined" "204" NA
124.06 2.224 4070447 "Exp.Trial" "MASKSCREEN_START_Lücke_E_DEG_N_327" 23 "[[316,393,384,384]]" 23 "Lücke" "blue" "degradated" "not underlined" "80" NA
127.852 3.349 4074239 "Exp.Trial" "MASKSCREEN_START_Mafia_E_DEG_U_314" 24 "[[303,380,384,384]]" 24 "Mafia" "blue" "degradated" "underlined" "16" NA
132.877 1.664 4079264 "Exp.Trial" "MASKSCREEN_START_Linse_K_DEG_U_215" 25 "[[204,281,384,384]]" 25 "Linse" "black" "degradated" "underlined" "162" NA
136.202 1.896 4082589 "Exp.Trial" "MASKSCREEN_START_Anbau_K_LET_U_302" 26 "[[291,368,384,384]]" 26 "Anbau" "black" "non-degradated" "underlined" "250" NA
140.845 2.557 4087232 "Exp.Trial" "MASKSCREEN_START_Reibe_K_LET_N_476" 27 "[[465,542,384,384]]" 27 "Reibe" "black" "non-degradated" "not underlined" "295" NA
145.038 1.708 4091425 "Exp.Trial" "MASKSCREEN_START_Notiz_K_LET_U_302" 28 "[[291,368,384,384]]" 28 "Notiz" "black" "non-degradated" "underlined" "242" NA
148.397 3.266 4094784 "Exp.Trial" "MASKSCREEN_START_Ungar_E_LET_U_327" 29 "[[316,393,384,384]]" 29 "Ungar" "blue" "non-degradated" "underlined" "95" NA
153.383 2.665 4099770 "Exp.Trial" "MASKSCREEN_START_Wanst_K_LET_N_476" 30 "[[465,542,384,384]]" 30 "Wanst" "black" "non-degradated" "not underlined" "297" NA
157.666 2.122 4104053 "Exp.Trial" "MASKSCREEN_START_Hecke_K_DEG_N_228" 31 "[[217,294,384,384]]" 31 "Hecke" "black" "degradated" "not underlined" "230" NA
161.514 1.521 4107901 "Exp.Trial" "MASKSCREEN_START_Fülle_K_LET_U_290" 32 "[[279,356,384,384]]" 32 "Fülle" "black" "non-degradated" "underlined" "271" NA
164.748 3.591 4111135 "Exp.Trial" "MASKSCREEN_START_Laich_E_LET_U_327" 33 "[[316,393,384,384]]" 33 "Laich" "blue" "non-degradated" "underlined" "113" NA
169.938 1.735 4116325 "Exp.Trial" "MASKSCREEN_START_Kokon_E_DEG_N_228" 34 "[[217,294,384,384]]" 34 "Kokon" "blue" "degradated" "not underlined" "52" NA
174.141 1.83 4120528 "Exp.Trial" "MASKSCREEN_START_Seide_E_LET_N_339" 35 "[[328,405,384,384]]" 35 "Seide" "blue" "non-degradated" "not underlined" "152" NA
177.666 2.505 4124053 "Exp.Trial" "MASKSCREEN_START_Quart_E_LET_N_414" 36 "[[403,480,384,384]]" 36 "Quart" "blue" "non-degradated" "not underlined" "146" NA
181.836 2.157 4128223 "Exp.Trial" "MASKSCREEN_START_Liege_K_LET_U_215" 37 "[[204,281,384,384]]" 37 "Liege" "black" "non-degradated" "underlined" "280" NA
185.837 2.321 4132224 "Exp.Trial" "MASKSCREEN_START_Matte_E_LET_N_240" 38 "[[229,306,384,384]]" 38 "Matte" "blue" "non-degradated" "not underlined" "143" NA
190.743 2.437 4137130 "Exp.Trial" "MASKSCREEN_START_Buchs_E_DEG_U_426" 39 "[[415,492,384,384]]" 39 "Buchs" "blue" "degradated" "underlined" "5" NA
195.862 2.004 4142249 "Exp.Trial" "MASKSCREEN_START_Motor_E_LET_U_252" 40 "[[241,318,384,384]]" 40 "Motor" "blue" "non-degradated" "underlined" "89" NA
200.515 1.581 4146902 "Exp.Trial" "MASKSCREEN_START_Natur_K_LET_U_265" 41 "[[254,331,384,384]]" 41 "Natur" "black" "non-degradated" "underlined" "246" NA
203.812 3.523 4150199 "Exp.Trial" "MASKSCREEN_START_Zucht_E_LET_U_314" 42 "[[303,380,384,384]]" 42 "Zucht" "blue" "non-degradated" "underlined" "111" NA
208.993 1.947 4155380 "Exp.Trial" "MASKSCREEN_START_Summe_E_LET_N_265" 43 "[[254,331,384,384]]" 43 "Summe" "blue" "non-degradated" "not underlined" "123" NA
212.775 2.633 4159162 "Exp.Trial" "MASKSCREEN_START_Kolik_K_LET_U_302" 44 "[[291,368,384,384]]" 44 "Kolik" "black" "non-degradated" "underlined" "253" 0
222.898 2.329 4169285 "Exp.Trial" "MASKSCREEN_START_Plage_E_DEG_N_240" 45 "[[229,306,384,384]]" 45 "Plage" "blue" "degradated" "not underlined" "54" NA
226.722 1.392 4173109 "Exp.Trial" "MASKSCREEN_START_Ritze_K_LET_N_228" 46 "[[217,294,384,384]]" 46 "Ritze" "black" "non-degradated" "not underlined" "318" 0
234.236 1.875 4180623 "Exp.Trial" "MASKSCREEN_START_Bauer_K_DEG_U_389" 47 "[[378,455,384,384]]" 47 "Bauer" "black" "degradated" "underlined" "196" 0
247.991 2.902 4194378 "Exp.Trial" "MASKSCREEN_START_Griff_K_DEG_N_364" 48 "[[353,430,384,384]]" 48 "Griff" "black" "degradated" "not underlined" "225" NA
252.519 2.228 4198906 "Exp.Trial" "MASKSCREEN_START_Viper_E_DEG_U_364" 49 "[[353,430,384,384]]" 49 "Viper" "blue" "degradated" "underlined" "19" NA
257.671 1.76 4204058 "Exp.Trial" "MASKSCREEN_START_Krebs_E_DEG_U_228" 50 "[[217,294,384,384]]" 50 "Krebs" "blue" "degradated" "underlined" "29" NA
260.975 2.796 4207362 "Exp.Trial" "MASKSCREEN_START_Dämon_K_DEG_U_265" 51 "[[254,331,384,384]]" 51 "Dämon" "black" "degradated" "underlined" "192" 0
269.996 2.835 4216383 "Exp.Trial" "MASKSCREEN_START_Phase_E_DEG_N_228" 52 "[[217,294,384,384]]" 52 "Phase" "blue" "degradated" "not underlined" "69" 0
287.475 2.423 4233862 "Exp.Trial" "MASKSCREEN_START_Dogma_E_DEG_N_352" 53 "[[341,418,384,384]]" 53 "Dogma" "blue" "degradated" "not underlined" "67" NA
291.743 3.432 4238130 "Exp.Trial" "MASKSCREEN_START_Madam_E_DEG_U_252" 54 "[[241,318,384,384]]" 54 "Madam" "blue" "degradated" "underlined" "4" 0
302.943 2.852 4249330 "Exp.Trial" "MASKSCREEN_START_Bühne_E_LET_U_488" 55 "[[477,554,384,384]]" 55 "Bühne" "blue" "non-degradated" "underlined" "101" NA
307.688 1.884 4254075 "Exp.Trial" "MASKSCREEN_START_Rippe_E_DEG_N_327" 56 "[[316,393,384,384]]" 56 "Rippe" "blue" "degradated" "not underlined" "56" NA
311.22 1.677 4257607 "Exp.Trial" "MASKSCREEN_START_Gecko_K_LET_U_314" 57 "[[303,380,384,384]]" 57 "Gecko" "black" "non-degradated" "underlined" "268" NA
314.492 1.88 4260879 "Exp.Trial" "MASKSCREEN_START_Dicke_E_DEG_N_314" 58 "[[303,380,384,384]]" 58 "Dicke" "blue" "degradated" "not underlined" "43" NA
